Name,Price,Provider,Review,Rating,Link,Wifi,Breakfast,Parking,Restaurant,StreetAddress,ExtendedAddress,Locality,Latitude,Longitude
Thamel Grand Hotel, 2581,Booking.com,155,4,https://www.tripadvisor.com/Hotel_-g293890-d6468795--Thamel_Grand_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Thamel, ,"Kathmandu 44600, ",27.7153902,85.3123293
Hotel Travelers Home, 1427,Expedia,196,4.5,https://www.tripadvisor.com/Hotel_-g293890-d6017984--Hotel_Travelers_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,"JP Marg, JP Road", ,"Kathmandu 00977, ",27.7119715,85.3097835
Rokpa Guest House, 4933,TripAdvisor,161,5,https://www.tripadvisor.com/Hotel_-g293890-d4345383--Rokpa_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Boudha, ,"Kathmandu 44600, ",27.7213539,85.3692628
Hotel Yambu, 2822,TripAdvisor,651,5,https://www.tripadvisor.com/Hotel_-g293890-d3210915--Hotel_Yambu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Lekhnath Marg, Lainchour, Thamel","Thamel,","Kathmandu 44600, ",27.717805,85.311344
Traditional Comfort, 10407,Expedia,162,5,https://www.tripadvisor.com/Hotel_-g293890-d10591832--Traditional_Comfort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Kamalpokhari, ,"Kathmandu 44600, ",27.7111714,85.3255595
Hotel Dream City (P) Ltd., 2451,Booking.com,142,5,https://www.tripadvisor.com/Hotel_-g293890-d8700379--Hotel_Dream_City_P_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Paknajol Marg-16, Thamel",Near to The Chhetrapati Roundabout,"Kathmandu 44600, ",27.7123719,85.3087739
Fairfield by Marriott Kathmandu, 8336,Booking.com,210,4.5,https://www.tripadvisor.com/Hotel_-g293890-d12182022--Fairfield_by_Marriott_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Regio.html,true,false,true,false,Tridevi Marg,"KMC- 29, Thamel","Kathmandu 44600, ",27.7139661,85.3138562
Hotel Peace N Park, 1147,Booking.com,168,4.5,https://www.tripadvisor.com/Hotel_-g293890-d5521768--Hotel_Peace_N_Park-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Thamel, ,"Kathmandu 0977, ",27.7153902,85.3123293
Bag Packer's Lodge, 1111,Booking.com,208,4.5,https://www.tripadvisor.com/Hotel_-g293890-d1932602--Bag_Packer_s_Lodge-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,29 Chaksibari Marg,Center Thamel,"Kathmandu 44600, ",27.7161714,85.3101746
Mandala Boutique Hotel, 4635,Expedia,105,4.5,https://www.tripadvisor.com/Hotel_-g293890-d7315461--Mandala_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Dhobi Chaur, Chetrapati",Thamel,"Kathmandu 00977, ",27.71176,85.307974
Zostel Kathmandu, 2536,Booking.com,110,4.5,https://www.tripadvisor.com/Hotel_-g293890-d12480165--Zostel_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,16 Paknajol Marg, ,"Kathmandu 44600, ",27.7117299,85.3086509
Hotel Ambassador by ACE Hotels, 8391,Hotels.com,60,5,https://www.tripadvisor.com/Hotel_-g293890-d12081067--Hotel_Ambassador_by_ACE_Hotels-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Lazimpat, ,"Kathmandu 44600, ",27.7215031,85.3200837
Hotel Arts Kathmandu, 4699,Booking.com,225,4.5,https://www.tripadvisor.com/Hotel_-g293890-d9466351--Hotel_Arts_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Chaksibari Marg,Thamel,"Kathmandu 44600, ",27.7151898,85.3103681
Hotel Green Orchid, 1053,Booking.com,178,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3210967--Hotel_Green_Orchid-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,"Paknajol, Thamel", ,"Kathmandu 44600, ",27.7180528,85.3083658
Hotel Bright Star, 794,Booking.com,109,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3786163--Hotel_Bright_Star-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,false,"Ga Hiti Marg, Thamel", ,"Kathmandu 44600, ",27.7168695,85.3125943
Apsara Boutique Hotel, 4019,Expedia,217,4.5,https://www.tripadvisor.com/Hotel_-g293890-d8872671--Apsara_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,29 Thamel, ,"Kathmandu 44600, ",27.713535,85.3109209
Hotel Jay Suites, 2674,Booking.com,192,4.5,https://www.tripadvisor.com/Hotel_-g293890-d10415830--Hotel_Jay_Suites-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Chhusya Galli,"Jyatha, Thamel -30","Kathmandu 12486, ",27.7115146,85.3131268
Kathmandu Home Nepal, 2434,Booking.com,335,4.5,https://www.tripadvisor.com/Hotel_-g293890-d12194558--Kathmandu_Home_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Jyatha, Thamel", ,"Kathmandu 44600, ",27.7117549,85.3129755
Highlander Inn, 2386,Booking.com,101,5,https://www.tripadvisor.com/Hotel_-g293890-d10624122--Highlander_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,"Chaksibari, Thamel",Thamel,"Kathmandu 44600, ",27.7138031,85.3101121
Hotel Heranya, 3334,Booking.com,113,4.5,https://www.tripadvisor.com/Hotel_-g293890-d7714021--Hotel_Heranya-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Tej Bhawan, 440 Uttar Dhoka",Lazimpat,"Kathmandu 44600, ",27.718885,85.320364
Yatri Suites and Spa, 6054,Booking.com,225,4.5,https://www.tripadvisor.com/Hotel_-g293890-d9844994--Yatri_Suites_and_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Amrit Marg,Thamel,"Kathmandu 44600, ",27.7142364,85.3124167
The Address Kathmandu Hotel, 3454,Booking.com,210,4.5,https://www.tripadvisor.com/Hotel_-g293890-d10131656--The_Address_Kathmandu_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Thamel, ,"Kathmandu 44600, ",27.7153902,85.3123293
Maya Manor Boutique Hotel, 7468,Expedia,121,4.5,https://www.tripadvisor.com/Hotel_-g293890-d10266254--Maya_Manor_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Palace Museum Road, ,"Kathmandu 44600, ",27.7138699,85.317939
Taleju Boutique Hotel, 4369,Agoda.com,154,4.5,https://www.tripadvisor.com/Hotel_-g293890-d11671092--Taleju_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Chhusya Galli, Jyatha, Thamel", ,"Kathmandu 44600, ",27.7115146,85.3131268
The Exotic House, 897,Booking.com,69,5,https://www.tripadvisor.com/Hotel_-g293890-d10364180--The_Exotic_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,false,"17 Saat Chowk, Dhobi Chaur", ,"Kathmandu 44600, ",27.7172633,85.346594
Hotel Kumari Inn, 3185,Expedia,77,5,https://www.tripadvisor.com/Hotel_-g293890-d3207815--Hotel_Kumari_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Basundhara, Dhapasi", ,"Kathmandu 44600, ",27.7458963,85.3293958
Karma Travellers Home, 1158,Booking.com,231,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2089246--Karma_Travellers_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,false,Thamel, ,"Kathmandu 44600, ",27.7153902,85.3123293
Shangri-la Boutique Hotel, 3108,Expedia,194,4,https://www.tripadvisor.com/Hotel_-g293890-d1570841--Shangri_la_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Jyatha Thamel,Thamel,"Kathmandu 44600, ",27.7117549,85.3129755
Hotel Utse, 3588,Booking.com,164,4.5,https://www.tripadvisor.com/Hotel_-g293890-d316820--Hotel_Utse-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Jyatha, Thamel", ,"Kathmandu 44600, ",27.7117549,85.3129755
Hotel Manang, 3648,Booking.com,443,4,https://www.tripadvisor.com/Hotel_-g293890-d338247--Hotel_Manang-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false, , ,"Kathmandu 44601, ",27.7172453,85.3239605
Zen Bed and Breakfast, 742,Booking.com,221,4.5,https://www.tripadvisor.com/Hotel_-g293890-d5820384--Zen_Bed_and_Breakfast-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Next to Tom & Jerry's Pub, Central Thamel",near Kathmandu Guest House,"Kathmandu 6611, ",27.715514,85.310423
Park Village Hotel & Resort, 4454,Expedia,212,4,https://www.tripadvisor.com/Hotel_-g293890-d597120--Park_Village_Hotel_Resort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false, ,Budanil-Kantha,"Kathmandu 44600, ",27.7654382,85.3652959
Fuji Hotel, 4104,Booking.com,240,4,https://www.tripadvisor.com/Hotel_-g293890-d598179--Fuji_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Jyatha, Thamel",P.O. Box 6209,"Kathmandu 44600, ",27.7124215,85.3127754
Mirage Lords Inn Kathmandu, 3919,Expedia,154,4.5,https://www.tripadvisor.com/Hotel_-g293890-d6582704--Mirage_Lords_Inn_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,310 Battisputali Road,Near Int Airport,"Kathmandu 44600, ",27.6980899,85.3592231
Hotel Annapurna, 11264,Expedia,599,4,https://www.tripadvisor.com/Hotel_-g293890-d304701--Hotel_Annapurna-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false, , ,"Kathmandu 14229, ",27.7172453,85.3239605
Kantipur Temple House, 6762,Booking.com,889,4.5,https://www.tripadvisor.com/Hotel_-g293890-d338257--Kantipur_Temple_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Chusyabahal, Jyatha Tol",Thamel,"Kathmandu 44600, ",27.7118151,85.3131469
Hotel Lily Pvt. Ltd, 2439,Expedia,146,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2395269--Hotel_Lily_Pvt_Ltd-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,16 Thamel Z Street, ,"Kathmandu 44600, ",27.7167975,85.3095476
Nirvana Garden Hotel, 3302,Booking.com,218,3.5,https://www.tripadvisor.com/Hotel_-g293890-d338259--Nirvana_Garden_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Thamel, ,"Kathmandu 44600, ",27.7153902,85.3123293
Om Tara Guest House, 1319,Booking.com,68,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3230571--Om_Tara_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,false,Near JP Road, ,"Kathmandu 5034, ",27.7119715,85.3097835
Shangri-La Hotel Kathmandu, 10583,Hotels.com,525,3.5,https://www.tripadvisor.com/Hotel_-g293890-d310330--Shangri_La_Hotel_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Lazimpat,"Lazimpat, Road","Kathmandu 655, ",27.722715,85.3211019
Avalon House, 1884,Booking.com,119,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2116230--Avalon_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Lekhnath Marg,Thamel,"Kathmandu 44600, ",27.717805,85.311344
Himalayan Yoga Academy and Retreat, 7055,Booking.com,72,4,https://www.tripadvisor.com/Hotel_-g293890-d1465153--Himalayan_Yoga_Academy_and_Retreat-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html,true,false,true,false,"Nagarjun-2, Halchowk-Gairigaun Chautara", ,"Kathmandu 20919, ",27.7174058,85.283544
Hotel Pleasure Home, 2167,Booking.com,127,4,https://www.tripadvisor.com/Hotel_-g293890-d1197559--Hotel_Pleasure_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,"Jyatha Street, Thamel","Amrit Marg 30, Jyatha","Kathmandu 44600, ",27.712425,85.313016
Metro Eco Hotel, 1226,Expedia,53,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2476277--Metro_Eco_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,false,false,false,true,"Sorhakhutte, Thamel",Siddhi Ganesh Temple,"Kathmandu 44600, ",27.7188696,85.3104511
Hotel Earth House, 1164,Expedia,32,4.5,https://www.tripadvisor.com/Hotel_-g293890-d1224017--Hotel_Earth_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Bhagwan Bahal Thamel, ,"Kathmandu 44600, ",27.71664,85.312721
The Little House in the Ricefields, 2522,Booking.com,34,5,https://www.tripadvisor.com/Hotel_-g293890-d2647652--The_Little_House_in_the_Ricefields-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Reg.html,true,false,true,false,Khokana,Sanokhokana,"Kathmandu 44600, ",27.712425,85.313016
Radisson Hotel Kathmandu, 11767,Expedia,"1,201",4,https://www.tripadvisor.com/Hotel_-g293890-d305973--Radisson_Hotel_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Lazimpat, ,"Kathmandu 2269, ",27.7202186,85.3209287
Hotel Excelsior, 2646,Expedia,115,4,https://www.tripadvisor.com/Hotel_-g293890-d338245--Hotel_Excelsior-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Narsingh Chowk Marg,Narsingh Camp,"Kathmandu 44600, ",27.7137574,85.3111634
Kathmandu Garden House, 1358,Booking.com,79,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2259233--Kathmandu_Garden_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Northern Thamel, ,"Kathmandu 44600, ",27.714139,85.313339
Ammas Home B & B, 3001,Booking.com,128,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2366917--Ammas_Home_B_B-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Thamel Dhungedhara,behind Amrit Science Campus,"Kathmandu 10969, ",27.717759,85.3128015
Hotel Harmika, 5369,Booking.com,53,4.5,https://www.tripadvisor.com/Hotel_-g293890-d7813530--Hotel_Harmika-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Behind Boudha stupa, Boudha lane", ,"Kathmandu 44600, ",27.722031,85.362325
Aster Hotel Nepal, 2184,Booking.com,29,5,https://www.tripadvisor.com/Hotel_-g293890-d10748796--Aster_Hotel_Nepal-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Chhusya Galli, ,"Kathmandu 44600, ",27.711424,85.3131286
Karma Boutique Hotel, 3363,Booking.com,30,5,https://www.tripadvisor.com/Hotel_-g293890-d12548952--Karma_Boutique_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,"Jyatha, Thamel", ,"Kathmandu 44600, ",27.7117549,85.3129755
Kathmandu Friendly Home, 908,Booking.com,143,4.5,https://www.tripadvisor.com/Hotel_-g293890-d1902627--Kathmandu_Friendly_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Paknajol Marg,"Kaldhara, Thamel","Kathmandu 44600, ",27.7149996,85.3085206
Kathmandu Cityhill Studio Apartment, 2913,Expedia,32,5,https://www.tripadvisor.com/Hotel_-g293890-d9991640--Kathmandu_Cityhill_Studio_Apartment-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Re.html,true,false,true,false,"Dyabu Marg, Galkopakha, Thamel", ,"Kathmandu 44600, ",27.720859,85.3121211
Hotel Shreesu, 2495,Booking.com,46,4.5,https://www.tripadvisor.com/Hotel_-g293890-d11619573--Hotel_Shreesu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Ward No. 29, Thamel Marg",near Bhagwati Temple,"Kathmandu 44600, ",27.7161729,85.3114708
Hotel Vajra, 1978,Expedia,179,4,https://www.tripadvisor.com/Hotel_-g293890-d338256--Hotel_Vajra-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Bijeswari, Swayambhu", ,"Kathmandu, ",27.712556,85.3001939
Royal Singi Hotel, 6667,Booking.com,241,3.5,https://www.tripadvisor.com/Hotel_-g293890-d338262--Royal_Singi_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Kathmandu 44600, Nepal","Lal Durbar, Kamaladi","Kathmandu 44600, ",27.7125547,85.3200076
Hotel Giramondo, 1884,Booking.com,20,5,https://www.tripadvisor.com/Hotel_-g293890-d12991588--Hotel_Giramondo-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Buddha Tole Marg, ,"Kathmandu 44600, ",27.7199558,85.3118808
3 Rooms by Pauline, 5996,Expedia,33,5,https://www.tripadvisor.com/Hotel_-g293890-d8541794--3_Rooms_by_Pauline-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Babar Mahal Revisited,Nearby Annapurna Hospital,"Kathmandu 44600, ",27.694248,85.322652
Hotel Woodland Kathmandu, 5884,Expedia,60,4,https://www.tripadvisor.com/Hotel_-g293890-d7102679--Hotel_Woodland_Kathmandu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Durbar Marg, ,"Kathmandu 44600, ",27.7064565,85.3164261
Annapurna Guest House, 1429,TripAdvisor,153,4,https://www.tripadvisor.com/Hotel_-g293890-d631435--Annapurna_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,"Thamel, Gahiti Rd, Near Amrit Marg", ,"Kathmandu 20928, ",27.7142364,85.3124167
Kantipur Temple House, 6762,Booking.com,889,4.5,https://www.tripadvisor.com/Hotel_-g293890-d338257--Kantipur_Temple_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Chusyabahal, Jyatha Tol",Thamel,"Kathmandu 44600, ",27.7118151,85.3131469
Hotel Marshyangdi, 4934,Expedia,254,3.5,https://www.tripadvisor.com/Hotel_-g293890-d310331--Hotel_Marshyangdi-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false, ,"Chaksibari Marg, Thamel","Kathmandu 13321, ",27.7151898,85.3103681
Kirtipur Hillside Hotel & Resort, 2743,Expedia,27,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2559965--Kirtipur_Hillside_Hotel_Resort-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Chithu, ,"Kathmandu 44600, ",27.6786419,85.277717
Dipankara Holiday Home, 1661,Expedia,30,4.5,https://www.tripadvisor.com/Hotel_-g293890-d4242479--Dipankara_Holiday_Home-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Boudha, ,"Kathmandu 44600, ",27.7213539,85.3692628
Hotel Devachan, 890,Expedia,28,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3320061--Hotel_Devachan-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,202 Phurkesalla Marg,Bhijeshwori,"Kathmandu 44600, ",27.7133332,85.2960528
Green Hotel, 2513,Expedia,44,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3513573--Green_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Boudha, ,"Kathmandu 44600, ",27.7213539,85.3692628
Family Peace House, 621,Booking.com,95,4,https://www.tripadvisor.com/Hotel_-g293890-d1627552--Family_Peace_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,Paknajol,Thamel,"Kathmandu 977, ",27.717257,85.310168
Hotel Backpackers INN, 1524,Booking.com,53,4,https://www.tripadvisor.com/Hotel_-g293890-d3212872--Hotel_Backpackers_INN-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Jyatha,Thamel,"Kathmandu 977, ",27.717257,85.310168
Hotel Dhargye Khangsar, 3787,Expedia,25,5,https://www.tripadvisor.com/Hotel_-g293890-d7705826--Hotel_Dhargye_Khangsar-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Boudha Pulbari,Near White Monastery,"Kathmandu 09771, ",27.7237732,85.3696978
Simrika Homes, 946,Expedia,30,4.5,https://www.tripadvisor.com/Hotel_-g293890-d8846595--Simrika_Homes-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Lekhanath Marg, ,"Kathmandu 44600, ",27.717085,85.3137833
Hotel Manaslu, 7784,Expedia,283,3.5,https://www.tripadvisor.com/Hotel_-g293890-d338248--Hotel_Manaslu-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,230 Hotel Marg,Lazimpat,"Kathmandu 44600, ",27.720005,85.320884
Maya Guest House, 2231,Booking.com,28,4.5,https://www.tripadvisor.com/Hotel_-g293890-d1224402--Maya_Guest_House-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,true,false,false,Boudha,Bagmati,"Kathmandu 44600, ",27.7213539,85.3692628
Hotel Impala Garden, 1381,Expedia,44,4.5,https://www.tripadvisor.com/Hotel_-g293890-d642294--Hotel_Impala_Garden-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,619 Chaksibari Marg,"Thamel, Pakanajole","Kathmandu 44600, ",27.7177006,85.3101486
Kathmandu View Hotel, 2910,Booking.com,23,4.5,https://www.tripadvisor.com/Hotel_-g293890-d3922845--Kathmandu_View_Hotel-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,false,true,"Thamel, Kaldhara",Post Office Box 10338,"Kathmandu 44600, ",27.7159251,85.3065127
Hotel Discovery Inn, 1372,Expedia,207,4.5,https://www.tripadvisor.com/Hotel_-g293890-d2330555--Hotel_Discovery_Inn-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Thamel,"Chibhal , Kathmandu","Kathmandu 44600, ",27.712425,85.313016
Platinum Hotel & Spa, 12070,Expedia,57,4.5,https://www.tripadvisor.com/Hotel_-g293890-d7749057--Platinum_Hotel_Spa-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,Red Cross Marg, ,"Kathmandu 44600, ",27.702476,85.3202699
Anita's Home Stay, 1667,Booking.com,43,5,https://www.tripadvisor.com/Hotel_-g293890-d8764117--Anita_s_Home_Stay-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,true,false,true,false,16 Mehpi, ,"Kathmandu 44600, ",27.7172453,85.3239605
