	Name	Price	Provider	Review	Rating	Link	Wifi	Breakfast	Parking	Restaurant
1094	Hotel Peace Plaza	NPR 1,517	Expedia	178 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1190759-Reviews-Hotel_Peace_Plaza-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1095	Hotel SwapnaBagh	NPR 3,286	Booking.com	72 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7279089-Reviews-Hotel_SwapnaBagh-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1096	Hotel Landmark Pokhara	NPR 6,555	Expedia	349 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1597884-Reviews-Hotel_Landmark_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1097	Dandelion Hotel	NPR 4,454	Hotels.com	81 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5605796-Reviews-Dandelion_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1098	Da Yatra Courtyard Hotel & Resort	NPR 5,785	Expedia	195 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7209237-Reviews-Da_Yatra_Courtyard_Hotel_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1099	Bagaincha Wellness Resort	NPR 6,239	Expedia	18 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13137942-Reviews-Bagaincha_Wellness_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1100	Hotel Lakefront (P) Ltd.	NPR 4,366	Booking.com	158 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4736884-Reviews-Hotel_Lakefront_P_Ltd-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1101	OYO 11475 Hotel Pokhara Goodwill	NPR 1,959	Booking.com	26 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10335466-Reviews-OYO_11475_Hotel_Pokhara_Goodwill-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1102	Hotel Jal Mahal	NPR 6,291	Expedia	80 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5961184-Reviews-Hotel_Jal_Mahal-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1103	Peace Dragon Lodge	NPR 3,380	Expedia	86 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1756745-Reviews-Peace_Dragon_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1104	Hotel Snowland	NPR 3,263	Expedia	147 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d951842-Reviews-Hotel_Snowland-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1105	Hotel Third Pole	NPR 3,881	Expedia	126 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2467222-Reviews-Hotel_Third_Pole-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1106	Tuki Resort	NPR 4,567	Agoda.com	36 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12102123-Reviews-Tuki_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1107	Hotel Tulsi Pokhara Pvt Ltd	NPR 2,406	Booking.com	91 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d657646-Reviews-Hotel_Tulsi_Pokhara_Pvt_Ltd-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1108	Nar-Bis Hotel	NPR 2,587	Booking.com	43 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7897747-Reviews-Nar_Bis_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1109	Lake View Resort	NPR 4,251	Expedia	134 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1533065-Reviews-Lake_View_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1110	Hotel Asia	NPR 2,519	Booking.com	79 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3935582-Reviews-Hotel_Asia-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1111	Katero	NPR 3,568	Expedia	22 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13171624-Reviews-Katero-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1112	Hotel Garuda Inn	NPR 1,646	Booking.com	15 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13007429-Reviews-Hotel_Garuda_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1113	Hotel Virgin Pokhara	NPR 1,070	Booking.com	31 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12934060-Reviews-Hotel_Virgin_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1114	Yeti Guest House	NPR 1,694	Booking.com	21 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12909209-Reviews-Yeti_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1115	Placid Valley Lodge	NPR 2,205	Booking.com	50 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1795384-Reviews-Placid_Valley_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1116	Kotee Home Hotel	NPR 2,233	Booking.com	63 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6000701-Reviews-Kotee_Home_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1117	Hotel Center Lake, Pokhara	NPR 2,185	Booking.com	81 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4883891-Reviews-Hotel_Center_Lake_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1118	Blue Planet Lodge	NPR 2,140	Expedia	72 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1917181-Reviews-Blue_Planet_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1119	Sweet Dreams Guest House	NPR 1,070	Booking.com	34 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11924561-Reviews-Sweet_Dreams_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1120	Hotel Venus	NPR 1,587	Expedia	23 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7733259-Reviews-Hotel_Venus-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1121	Hotel Peninsula	NPR 2,840	Expedia	123 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2064976-Reviews-Hotel_Peninsula-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1122	Annapurna Mon Village	NPR 2,140	Expedia	45 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7145829-Reviews-Annapurna_Mon_Village-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1123	Hotel Hakoniwa	NPR 1,071	Booking.com	53 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3870940-Reviews-Hotel_Hakoniwa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1124	Hotel Marigold	NPR 802	Booking.com	38 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1631801-Reviews-Hotel_Marigold-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1125	Top Choice Guest Home	NPR 1,285	Expedia	26 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11897846-Reviews-Top_Choice_Guest_Home-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1126	Hotel Mountain View	NPR 1,096	Expedia	44 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5982537-Reviews-Hotel_Mountain_View-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1127	R&R Guest House	NPR 970	Booking.com	36 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4340901-Reviews-R_R_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1128	Jurassic Resort & Villas	NPR 17,825	Expedia	8 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12186046-Reviews-Jurassic_Resort_Villas-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1129	Hotel Kantipur Pokhara	NPR 5,348	Booking.com	128 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1212135-Reviews-Hotel_Kantipur_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1130	Himalayan Deurali Resort	NPR 5,341	Booking.com	41 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4105324-Reviews-Himalayan_Deurali_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1131	Hotel Queens Park	NPR 4,850	Agoda.com	68 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11918320-Reviews-Hotel_Queens_Park-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1132	Hotel Guru	NPR 1,961	Booking.com	12 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13817944-Reviews-Hotel_Guru-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1133	Panoramic View Guesthouse Sarangkot	NPR 1,961	Booking.com	40 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2391811-Reviews-Panoramic_View_Guesthouse_Sarangkot-Pokhara_Gandaki_Zone_Western_Region.html	true	true	false	false
1134	Hotel God Pigeon	NPR 582	Booking.com	39 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10074563-Reviews-Hotel_God_Pigeon-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1135	Hotel Lake Side	NPR 3,756	Expedia	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1426220-Reviews-Hotel_Lake_Side-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1136	Hotel Stupa	NPR 2,228	Expedia	68 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1197584-Reviews-Hotel_Stupa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1137	Rustika Guest House	NPR 1,323	Booking.com	48 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2188181-Reviews-Rustika_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1138	Hotel Garden	NPR 3,919	Expedia	38 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1224518-Reviews-Hotel_Garden-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1139	Hotel 7 Continents	NPR 3,130	Booking.com	25 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3700343-Reviews-Hotel_7_Continents-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1140	OYO 11460 Hotel Romantica	NPR 2,136	Agoda.com	38 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12221691-Reviews-OYO_11460_Hotel_Romantica-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1141	Hotel Pinakini	NPR 3,089	Expedia	13 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13773479-Reviews-Hotel_Pinakini-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1142	Hotel River Park	NPR 2,205	Expedia	55 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1958660-Reviews-Hotel_River_Park-Pokhara_Gandaki_Zone_Western_Region.html	false	true	true	false
1143	Shanti Guest House	NPR 1,499	Booking.com	39 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2703837-Reviews-Shanti_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1144	Suite Inn	NPR 2,427	Booking.com	11 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12836440-Reviews-Suite_Inn-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
1145	Hotel Elia	NPR 797	Booking.com	29 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3385978-Reviews-Hotel_Elia-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1146	Hotel Centre Inn Lake	NPR 2,157	Booking.com	34 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7250250-Reviews-Hotel_Centre_Inn_Lake-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1147	Himalayan Star Hotel	NPR 882	Booking.com	42 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2537770-Reviews-Himalayan_Star_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1148	Hotel Immortal Inn	NPR 668	Booking.com	15 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12513572-Reviews-Hotel_Immortal_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1149	Hotel Pokhara International	NPR 1,327	Booking.com	29 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d11909031-Reviews-Hotel_Pokhara_International-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1150	Lake Vision Guesthouse	NPR 1,638	Booking.com	37 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3964686-Reviews-Lake_Vision_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1151	Hotel Forest Lake & Backpackers Hostel	NPR 1,425	Booking.com	11 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12929632-Reviews-Hotel_Forest_Lake_Backpackers_Hostel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1152	Galaxy Inn Guest House	NPR 802	Booking.com	26 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7119505-Reviews-Galaxy_Inn_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1153	Peace Guest House	NPR 707	Expedia	19 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7998504-Reviews-Peace_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1154	United Hotel	NPR 990	Booking.com	33 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2558083-Reviews-United_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1155	Hotel Harmony	NPR 970	Expedia	33 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7203843-Reviews-Hotel_Harmony-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1156	Little Buddha Guest House	NPR 1,198	Expedia	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8003800-Reviews-Little_Buddha_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1157	New Tourist Guest House	NPR 470	Expedia	12 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8778654-Reviews-New_Tourist_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1158	Hotel Bishram	NPR 771	Booking.com	29 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7998990-Reviews-Hotel_Bishram-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1159	New Future Way Guesthouse	NPR 802	Booking.com	35 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1629317-Reviews-New_Future_Way_Guesthouse-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	false
1160	Hotel DiDi	NPR 1,800	Booking.com	11 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d10280764-Reviews-Hotel_DiDi-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1161	OYO 11455 August Lake Resort	NPR 1,099	Booking.com	34 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d8657132-Reviews-OYO_11455_August_Lake_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1162	Royal Palm Resort	NPR 4,366	Booking.com	12 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d338297-Reviews-Royal_Palm_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1163	Puskar Guest House	NPR 485	Booking.com	36 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d9793166-Reviews-Puskar_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1164	Jurassic Resort & Villas	NPR 17,825	Expedia	8 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12186046-Reviews-Jurassic_Resort_Villas-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1165	Golden Gate Hotel Pokhara	NPR 2,136	Booking.com	37 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d3651451-Reviews-Golden_Gate_Hotel_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1166	Hotel Guru	NPR 2,288	Expedia	15 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13478586-Reviews-Hotel_Guru-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1167	Hotel Fishtail Villa Bed and Breakfast	NPR 1,746	Expedia	21 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6206380-Reviews-Hotel_Fishtail_Villa_Bed_and_Breakfast-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1168	Hotel Lakeside Inn	NPR 2,205	Booking.com	13 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6939788-Reviews-Hotel_Lakeside_Inn-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1169	Hotel sublime	NPR 2,761	Booking.com	9 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12095759-Reviews-Hotel_sublime-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
1170	Hotel Nightingale	NPR 1,285	Booking.com	8 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6201033-Reviews-Hotel_Nightingale-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1171	New Solitary Lodge	NPR 1,428	Expedia	16 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d4083368-Reviews-New_Solitary_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
1172	Hotel Rosemary Homes	NPR 2,790	Booking.com	10 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d13156820-Reviews-Hotel_Rosemary_Homes-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
1173	Pokhara Batika	NPR 5,995	Booking.com	54 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12300336-Reviews-Pokhara_Batika-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1174	Hotel City Park	NPR 2,228	Booking.com	28 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d12110148-Reviews-Hotel_City_Park-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1175	Hotel ABC	NPR 1,515	Booking.com	28 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1418940-Reviews-Hotel_ABC-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1176	Hotel Golden Holiday	NPR 1,545	Expedia	27 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5921803-Reviews-Hotel_Golden_Holiday-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1177	Bougainvillea Hotel	NPR 1,882	Expedia	61 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2506890-Reviews-Bougainvillea_Hotel-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1178	Hotel Sakura	NPR 1,782	Expedia	63 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d2662485-Reviews-Hotel_Sakura-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1179	Super View Lodge and Restaurant	NPR 1,764	Booking.com	52 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d866539-Reviews-Super_View_Lodge_and_Restaurant-Pokhara_Gandaki_Zone_Western_Region.html	true	true	false	false
1180	Kumari Lodge	NPR 970	Booking.com	11 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7851628-Reviews-Kumari_Lodge-Pokhara_Gandaki_Zone_Western_Region.html	true	true	false	false
1181	Giri Guest House	NPR 1,937	Expedia	21 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1480671-Reviews-Giri_Guest_House-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1182	Hotel Rudrakshya	NPR 1,853	Expedia	20 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d7933697-Reviews-Hotel_Rudrakshya-Pokhara_Gandaki_Zone_Western_Region.html	false	false	true	false
1183	Billabong Garden	NPR 1,794	Expedia	10 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6428365-Reviews-Billabong_Garden-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1184	Mystique Highland Resort	NPR 1,587	Expedia	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5496508-Reviews-Mystique_Highland_Resort-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1185	Hotel Deep Oasis	NPR 1,285	Expedia	11 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d5218492-Reviews-Hotel_Deep_Oasis-Pokhara_Gandaki_Zone_Western_Region.html	false	false	false	false
1186	Hotel Kantipur Pokhara	NPR 5,348	Booking.com	128 reviews	3.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d1212135-Reviews-Hotel_Kantipur_Pokhara-Pokhara_Gandaki_Zone_Western_Region.html	true	false	true	false
1187	Hotel Milarepa	NPR 2,207	Booking.com	31 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g293891-d6161329-Reviews-Hotel_Milarepa-Pokhara_Gandaki_Zone_Western_Region.html	true	false	false	true
1188	Shiva Guest House1 & 2	NPR 2,850	Booking.com	302 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d338263-Reviews-Shiva_Guest_House1_2-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	false	true
1189	Planet Bhaktapur Hotel	NPR 3,387	Booking.com	450 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d622033-Reviews-Planet_Bhaktapur_Hotel-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1190	Peacock Guest House	NPR 5,481	Expedia	258 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3223652-Reviews-Peacock_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1191	Vajra Guest House & Roof Top Restaurant	NPR 3,298	Expedia	118 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2071327-Reviews-Vajra_Guest_House_Roof_Top_Restaurant-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_.html	true	false	true	false
1192	Thagu Chhen	NPR 6,245	Booking.com	136 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4995244-Reviews-Thagu_Chhen-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1193	Cosy Hotel	NPR 2,227	Booking.com	189 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2304259-Reviews-Cosy_Hotel-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1194	Hotel Heritage	NPR 9,319	Expedia	170 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d2075452-Reviews-Hotel_Heritage-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1195	Bhaktapur Paradise Hotel	NPR 4,041	Booking.com	87 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d7813245-Reviews-Bhaktapur_Paradise_Hotel-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1196	Heart of Bhaktapur Guest House	NPR 2,261	Booking.com	123 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3381687-Reviews-Heart_of_Bhaktapur_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1197	Milla Guesthouse Bhaktapur	NPR 6,906	Booking.com	119 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4402777-Reviews-Milla_Guesthouse_Bhaktapur-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1198	Sunny Guest House	NPR 3,069	Expedia	96 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d1812892-Reviews-Sunny_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	true	false	false
1199	Sweet Home Bhaktapur	NPR 1,773	Expedia	23 reviews	4 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d4458554-Reviews-Sweet_Home_Bhaktapur-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
1200	KhwapaChhen Restaurant and Guest House	NPR 2,793	Booking.com	24 reviews	4.5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d3661079-Reviews-KhwapaChhen_Restaurant_and_Guest_House-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central.html	true	false	false	true
1201	Hotel Yechu	NPR 8,731	Booking.com	7 reviews	5 of 5 bubbles	https://www.tripadvisor.com/Hotel_Review-g424934-d12971648-Reviews-Hotel_Yechu-Bhaktapur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html	true	false	true	false
